Line,GEBV_Brix,GEBV_Axis_length,GEBV_Immature_fruit_external_color_a,GEBV_Immature_fruit_external_color_b,GEBV_Immature_fruit_external_color_L,GEBV_Fruit_external_color_a,GEBV_Fruit_external_color_b,GEBV_Fruit_external_color_L,GEBV_Fruit_fasciation,GEBV_Fruit_maximum_length,GEBV_Fruit_load,GEBV_Flowering_time,GEBV_Fruit_pungency,GEBV_Fruit_shape_index,GEBV_Fruit_weight,GEBV_Fruit_maximum_width,GEBV_External_immature_fruit_color_green,GEBV_Locule_number,GEBV_Total_plant_height,GEBV_Pericarp_thickness,GEBV_Total_fruit_weight,GEBV_Total_fruit_number,GEBV_Fruit_predominant_shape_oblate
GPC044000,-0.557816263,0.016030619,0.996985608,-6.915364262,-10.68701901,-1.366415628,-3.211570555,-2.155384697,0.485626016,5.452931505,-0.094946876,3.486176453,-0.510333094,-0.619619739,34.66272694,1.486548374,0.337652456,0.334837444,0.122949427,0.130514779,76.83886279,-17.00897875,-0.014523189
GPC044010,-0.370732855,-4.341030254,2.09462027,-4.765578952,-4.689382642,-1.202329624,-0.596131282,-0.283388157,0.400593988,1.703914481,-0.049562837,3.148183463,-0.406489033,-1.375963684,27.03815353,1.443858575,0.009865501,0.235580225,-0.576664297,0.1404627,38.04949043,-10.24090833,0.003908653
GPC044020,-0.446177815,-3.179942221,1.544518455,-4.192317941,-6.682831461,-2.169663662,-1.357783397,-0.620857577,0.61258405,0.273438692,-0.028923061,2.731458794,-0.567012087,-2.350599225,48.49264961,2.271670288,0.190800043,0.596408523,-19.04618769,1.043311883,72.73267925,4.335029399,0.023986914
GPC044030,-0.921216848,0.639182125,1.485361696,-3.310213128,-3.650825048,-2.393111466,-0.717656478,-0.466135917,0.389368552,3.261806065,-0.029557181,3.399705916,-0.547519697,-1.854906645,56.61843138,2.621335904,-0.050751016,0.578362224,-5.537805913,1.273331797,155.0169807,-11.09807523,0.0046961
GPC044040,-0.372678736,2.258398087,0.367442748,-6.125505881,-10.23693566,-3.045158278,1.120646907,0.553121437,0.851710719,3.879559147,-0.106572331,4.77477311,-0.522895785,-0.961305068,39.85263109,1.832898297,0.287229967,0.538786267,-7.711416402,0.13083747,108.4856376,-24.23805837,-0.017535723
GPC044050,-0.076726828,-4.520261486,2.480045477,-5.630992523,-6.4192627,-1.779052149,-1.643007566,-0.78255843,0.444533809,0.571538701,-0.007897507,0.75585853,-0.420800517,-2.368943657,36.61295948,1.675304829,0.123229113,0.515971292,1.006130487,0.61154548,111.5538235,-17.03429358,0.002428118
GPC044080,-0.71012354,-8.022570757,1.805969106,-5.190294967,-6.026853959,-2.74926239,-1.766226103,-0.963841052,0.629366708,-0.090863912,-0.095345556,1.192614109,-0.570555129,-3.013546183,72.03562273,3.116969663,0.270022507,0.610889632,-9.452240964,1.497811522,215.3314422,0.522381236,0.015081016
GPC044090,-1.244579562,-8.887974244,2.561728653,-3.584956104,-3.54196783,-3.408998737,-1.96741301,-1.057802291,0.564520311,0.078446466,-0.020236195,-0.702453944,-0.553248996,-3.447758286,74.22058247,2.996916267,0.127058518,0.673791204,-15.48713969,1.517183443,295.2380472,4.793855205,0.013578462
GPC044100,0.177265754,-5.133540062,-0.583430201,-1.953239401,-4.857374578,1.864126745,-2.651831005,-2.076340882,0.178226704,1.135154486,0.003668545,-5.694212348,-0.022902774,1.362557689,-12.6745294,-0.243335439,0.003373904,-0.064253251,-1.572813536,-0.957974736,-55.24820066,-3.588628644,-0.01139734
GPC044130,-0.889453114,-3.158719787,2.414753045,-4.569749822,-6.073080906,-1.908817154,-2.05138082,-1.532998673,0.752665536,6.200559895,0.00928773,2.494799879,-0.586029587,-1.722354668,64.78214992,2.881594332,0.070142913,0.651108981,-11.34766102,0.755363168,178.772711,-5.09445681,-0.002988354
GPC044140,-0.904860938,3.276728219,2.269253529,-4.277650565,-2.605725644,-3.414772816,0.390199397,0.16941287,0.190052339,0.145060841,-0.081572864,4.982170336,-0.472479548,-1.724565302,58.5647201,2.647518982,-0.102787331,0.39148536,-4.705035213,1.301356805,87.66611676,-23.54313793,-0.003797304
GPC044150,-0.781953833,-5.806456588,1.241697988,-1.941233414,-4.362742408,-2.868557275,1.202124473,0.797790197,0.691271283,8.633342682,0.108052303,4.143233109,-0.446885446,-1.097371917,55.79781602,1.986093851,-0.075571329,0.373396157,-4.605232266,0.480664814,187.3998021,-16.01875753,-0.006553114
GPC044160,-1.085057236,-2.860528512,2.523180205,-4.938305433,-5.704774493,-2.939855351,-0.711270188,-0.650594565,0.717928875,4.965704607,-0.005059614,2.431988153,-0.575559247,-1.46169712,62.44132933,2.703001168,0.10127801,0.622234395,-9.820499751,0.74801205,183.4272101,-6.306007914,0.002401097
GPC044170,-0.821953851,-1.421648399,2.999996262,-4.205465975,-0.86258182,-3.172026781,-3.208445461,-2.141859804,0.40000175,-0.403132284,-0.134433577,4.112441057,-0.496242393,-2.417213329,60.92951596,2.706907842,-0.082023845,0.388555316,-5.253259057,1.104653798,85.29243745,-16.40250228,-0.003619198
GPC044190,0.183597634,0.102618863,1.756430859,-2.362581007,-2.451553766,-0.438208173,0.113249949,0.224077811,-0.063693172,1.29508191,-0.035315876,-0.28333838,-0.390054255,-0.816013172,27.40670225,1.368261699,-0.035904121,0.344716717,-11.13705418,0.879722922,3.578928582,-11.91750744,0.033041599
GPC044200,0.31330262,-0.677824652,2.174227873,-2.796209322,-2.191285138,-0.516690571,-0.261087606,0.050528658,-0.081017906,-0.202943869,-0.045091311,-1.702020339,-0.384544289,-1.454006167,22.66793068,1.361130589,0.030841651,0.250708899,-16.4668357,0.813328461,-32.00982775,-6.767775353,0.032407164
GPC044240,-0.903864519,-3.801224091,2.687866434,-5.457123748,-7.487857302,-2.152062842,-3.283160152,-2.295095164,0.615141458,4.8726322,-0.00734472,2.512795852,-0.577061786,-1.624703227,63.18804237,2.707605492,0.228726303,0.612046565,-12.70048675,0.856632453,150.9230991,4.239307232,-0.00540213
GPC044250,-0.744177109,-5.162120853,1.96525906,-4.639858883,-5.77606513,-1.587398948,-3.549806243,-2.489906255,0.246115937,5.514755229,-0.008808865,1.048356755,-0.489083596,-0.847130117,54.25394732,2.101756528,0.077273168,0.522907331,-6.376560023,0.539435909,143.7854041,0.050334766,-0.013296708
GPC044270,0.228035029,-3.862724552,1.796710556,-1.874767508,-0.804463115,-0.436301716,-2.452736925,-1.810662163,0.318873063,2.166296767,-0.145170111,0.670528417,-0.363260488,0.446391431,14.9937572,0.841977489,0.112196169,0.342291846,-4.658007683,-0.071121751,-120.5557689,-10.29786402,-0.005651064
GPC044280,-0.849483588,2.928355113,2.147137578,-4.261814449,-3.523670438,-1.367763616,-1.900008749,-1.525929446,0.119167941,1.197446181,-0.08040548,2.775816021,-0.346041237,-0.470168847,39.36098022,1.508090672,0.064193394,0.211288425,0.243546598,0.357175863,32.66510645,-19.52894273,-0.013395542
GPC044290,0.523910091,-7.661381068,2.787796894,-6.918451536,-7.664611432,-0.989626891,-3.867895113,-2.627446205,0.10296082,-0.789596325,-0.139835974,1.929698348,-0.333800829,-1.592187385,13.20693938,1.213057972,0.490641636,0.17848875,3.95077427,-0.204536003,-144.9942278,-9.256456134,-0.020198209
GPC044300,-1.050709486,-5.988498869,2.013734128,-3.620523935,-5.126880992,-2.294443492,-1.402749305,-1.402146975,0.694179991,3.148344389,0.011729301,0.671928188,-0.639629593,-1.912414179,85.21104293,3.458633338,0.123409666,0.612950165,-13.65648356,1.264479043,265.1198701,-2.724848376,-0.010282459
GPC044310,0.040637225,-7.432253746,0.518513533,-1.501504998,-1.675928441,0.886969907,-0.999361263,-0.884598887,0.336350869,1.137428076,0.029934147,-2.570165817,-0.12365186,0.290835647,0.45486153,0.386120741,-0.127756735,0.10567749,-7.82097776,-0.674929258,-19.76498286,-8.504801092,-0.021129107
GPC044320,0.559415929,-3.73005829,1.842454813,-3.312598076,-3.241284657,0.05087104,-2.503341176,-1.826376952,-0.116334742,2.513042429,-0.082361757,-0.154932003,-0.240657983,0.572006514,10.12596419,0.30909512,0.279070221,0.105957002,-4.772051977,-0.328688016,-90.97933772,4.776497203,-0.031150555
GPC044330,-0.707038922,-5.680273931,2.582782529,-7.012756868,-6.46328627,-3.424960548,-2.030283886,-1.201226276,0.493904166,-0.324279261,-0.081440767,1.705463137,-0.535133202,-2.324059484,79.86902947,3.217540751,0.366080102,0.576411155,-8.336042433,1.721630269,137.0300461,-18.69833189,0.010478197
GPC044350,-0.592404404,-1.150128874,3.011496252,-5.215830009,-5.338203181,-2.512441764,-3.589522732,-2.477224755,0.483489987,0.690613871,-0.132940553,2.326282778,-0.516771785,-1.469061488,67.25751162,2.744840046,0.125639709,0.585482061,-8.742634336,1.357907535,57.5797123,-14.35475976,-0.005163516
GPC044360,0.682761651,-3.13884583,0.518338877,-1.459503299,-2.290392244,0.88353844,-0.770165541,-0.314089973,-0.154702631,-2.146267987,-0.01230497,-6.385363685,0.025431904,-0.069749209,1.812127653,0.174213799,0.154512951,0.097394247,-4.913857126,-0.237426444,-81.39354706,-0.424456413,-0.019818506
GPC044370,-1.349076122,-8.576044137,3.734181086,-4.724684776,-3.062728681,-3.249938731,-2.081907006,-1.069579494,0.882357136,-1.362403864,-0.002701095,-0.59431665,-0.554148382,-3.80787238,87.96103731,3.869361393,-0.018620308,0.714456508,-23.85496406,1.884457271,213.9663681,-31.9197,0.021706096
GPC044380,0.385105078,-2.521566691,1.661187961,-2.572124384,-3.420644531,1.008681416,-0.704400704,-0.596767678,-0.050336195,0.420619185,-0.03765882,-1.523967785,-0.091974649,0.225463576,-6.502954339,0.055645411,0.119443722,0.078996615,-12.13130722,-0.456647731,-109.2979267,7.983486385,0.008657799
GPC044390,0.344690579,-3.548930076,0.20982118,-1.339511834,-2.733967119,-4.898824926,9.773664507,5.776584429,0.341297015,8.436832908,0.020184368,0.369840348,-0.428413056,1.090486531,38.33220968,1.200354982,0.017565184,0.263326345,9.227104146,0.173505785,109.103875,-32.45263646,0.007392806
GPC044400,-0.645434179,-4.996528536,2.33462996,-4.15084428,-4.76304594,-2.29350499,0.016767623,-0.05794727,0.306917928,2.361850985,0.027077589,-3.3486101,-0.48892235,-1.06530255,56.24397834,2.031164211,0.204300471,0.459948491,-21.37514248,0.803147992,146.9412795,-16.6247837,-0.027249792
GPC044410,0.280752621,-0.115740329,0.185008908,-1.568572176,-3.837132836,1.32061276,-1.825607853,-1.117978676,-0.345448867,2.57113088,-0.008515749,-1.523635658,-0.126819391,1.066210295,0.986225734,-0.335956756,0.224982203,-0.068345455,4.374917232,-0.340470267,-81.36895567,-11.34765933,-5.43E-05
GPC044440,0.052180021,-5.891965377,1.126478581,-1.945373108,-2.934536189,-1.880383505,-2.426004014,-1.459076217,0.210312856,3.814969014,-0.007524168,-2.992769251,-0.315863042,-0.159925257,31.72710241,1.207139787,-0.025975809,0.247918825,-7.910217458,0.314748699,77.27308106,-5.943723041,-0.000704803
GPC044450,-0.08443062,-6.423234995,1.712189001,-5.315761407,-6.9920628,-0.928307276,-4.423792131,-2.734849681,0.447956372,2.805185436,0.048643834,-3.400181174,-0.481263162,-0.534689566,33.16027936,1.467932126,0.420642185,0.270410561,-11.80892944,0.657263555,97.76706733,-31.05151246,-0.004042835
GPC044470,-0.1199527,-3.427114664,2.072322648,-3.123674044,-4.292698059,-1.242350978,-1.005212385,-0.762346882,0.426988691,3.568138435,-0.003514922,-2.674858486,-0.281363092,-0.535134108,18.29857061,0.822013478,0.064348783,0.260665936,-1.01908842,-0.063130995,48.94444755,-16.57327867,-0.019641465
GPC044480,-0.164139422,-1.258146794,2.373500292,-3.669865,-5.622520097,-2.03234488,-2.135341211,-1.899929377,0.45667655,2.451041856,0.036916056,-4.296982608,-0.340766884,-0.391945015,19.48048907,0.989838537,0.00487829,0.26219113,-5.120950605,-0.022806395,83.70860779,-14.46613311,-0.015138562
GPC044490,-0.004479589,-1.443620322,2.338070093,-2.74631003,-3.127301234,-1.62942757,-0.039273448,-0.394186677,0.324720521,2.299125403,0.013329178,-2.176309201,-0.255457669,-0.588007618,11.84279868,0.650664698,-0.058007378,0.081162511,-0.614871979,-0.190893578,37.57157997,-21.791698,0.000471231
GPC044500,0.157167433,1.111180747,1.178445333,-2.571154983,-5.008122949,-3.027622351,0.044536378,-0.495030882,0.376287411,3.585064331,0.054921802,-2.363884052,-0.308439275,-0.374473701,26.68787059,1.275583052,0.04156795,0.142210707,1.680506383,0.156479571,90.36665363,-15.81419096,-0.003006215
GPC044530,-0.613802954,-5.734744784,2.278614692,-5.228706641,-6.70695718,-3.372146876,0.443365708,0.528658824,0.661215732,1.479260591,-0.030976641,-1.517120214,-0.440045883,-1.782854489,62.55870436,2.789640399,0.313143037,0.542340558,-7.482734996,1.323431196,168.9125507,-0.166962549,0.018152444
GPC044540,-0.159736774,-6.298024773,1.509163776,-4.166151618,-5.337747954,-1.0673627,-0.603975815,-0.285067997,0.530384602,1.269949503,0.027541401,-2.915368929,-0.423427457,-1.242540004,36.46633663,1.687823552,0.303140886,0.435281033,-12.29340956,0.490904803,63.82413652,-14.90393482,0.001255039
GPC044570,-0.136111784,-3.452643806,1.290309242,-5.652985188,-9.529868456,-2.925074245,-1.343932083,-0.757922151,0.572482445,-0.029363468,-0.053920406,-3.295553605,-0.370137062,-2.268123445,32.46310517,1.641221285,0.463566244,0.338544863,-9.211644655,0.706813269,59.57805787,-15.65232551,0.02386113
GPC044580,-0.303373238,-3.222478565,2.094540067,-3.96495269,-5.63632789,-0.369942791,-3.198525451,-2.218933394,0.518570712,2.726911566,-0.015343347,-2.724798618,-0.500319502,-0.656348707,42.86458931,1.678108388,0.133477093,0.439678938,-12.61270709,0.611395897,83.94576906,-22.79083121,-0.009218241
GPC044590,0.315791099,-0.519201089,0.895197279,-3.288971065,-2.877469214,0.627546875,-0.302785434,-0.019030738,0.127624438,2.631314653,0.013928563,-3.034531308,-0.107945176,0.370590368,-9.087168856,-0.168983403,-0.034409066,-0.02530636,6.947677107,-0.569635192,-58.80399111,-29.72475272,0.012602152
GPC044640,-1.109229976,-6.308179968,2.072139264,-3.788555107,-4.795115502,-3.047144639,-2.570535156,-1.157736123,0.674235887,0.716059569,-0.024676487,-2.678694619,-0.547575561,-2.533461947,69.41093212,3.247193849,0.023546136,0.61936726,-11.49265722,1.769246573,204.6793432,-29.11969705,0.037593828
GPC044650,-0.501714301,-3.709045332,2.876058382,-4.353880868,-4.980816391,-1.427207576,-3.182462926,-2.516622431,-0.03747533,4.104479751,-0.009707004,-0.427637012,-0.439449379,-0.188520222,49.20254666,1.660528138,-0.051546857,0.218877793,-11.53540198,0.581990749,106.2945457,-14.11303943,-0.030452459
GPC044660,0.352826128,-3.719532586,2.103158389,-4.113647572,-4.981278713,1.859300817,-2.019431982,-1.418245641,-0.01573249,-2.182885751,-0.054564141,-3.749687406,-0.093410581,-0.496125689,-1.804654429,0.314068677,0.155952482,0.026926371,-9.620092027,-0.125051921,-144.6274598,-6.511626575,0.006959868
GPC044670,0.764311591,-8.34149893,-1.621260304,2.419485219,-0.003510107,1.685910903,-0.698025303,0.089886766,-0.069648986,2.489274016,0.009311993,-9.062392731,0.213974985,4.713533966,-30.04369836,-1.377343405,-0.172570928,-0.231129151,-0.056250602,-1.337083102,-67.96110899,12.9275931,-0.016858631
GPC044680,-1.192451453,-1.587539581,2.159216093,-3.841147528,-2.222714122,-3.334750971,1.71205157,0.949778971,0.504132297,0.679137387,-0.02907389,2.007104168,-0.49709499,-1.418018299,56.14818549,2.632145491,-0.122856074,0.468787284,-11.47081804,0.893527435,115.9563335,-7.54083831,0.000713858
GPC044740,0.213612821,-4.820504219,2.697885725,-4.885268928,-4.478728938,0.255202599,-4.426101283,-2.978433136,0.810995714,1.646435623,-0.067332197,3.663244588,-0.498023635,-1.764139133,23.06859783,1.679071242,0.00560492,0.543254062,-10.15567177,0.223237062,64.07342199,-17.83713031,-0.003950092
GPC044750,0.248032322,-4.458968093,3.784099338,-9.755808057,-10.80718274,0.409234968,-4.272830715,-2.636601723,0.153062058,2.459950144,0.004173909,1.228369773,-0.217012911,-0.217131131,-2.407618323,0.288165464,0.54628606,0.062879544,0.592594246,-0.575108346,-56.10971198,-24.4715277,-0.044721265
GPC044760,-0.132933739,-5.144468109,1.380173691,-5.842499544,-8.325773378,-1.369594037,-1.407331608,-1.446431436,0.663459653,6.227629114,-0.004169797,2.887124056,-0.541781966,-0.928761959,28.83099453,1.488953888,0.199205667,0.435767014,-7.642033443,-0.157392117,138.5806937,-25.15403585,-0.033997507
GPC044780,0.204537843,-2.856237769,0.988481793,-4.427049287,-4.923983233,-0.41760285,-1.995827134,-1.62377822,0.2206849,4.17140673,0.002787717,-0.476277285,-0.331048321,0.469424497,1.365477849,0.169855218,0.160829273,0.070182153,-2.844669637,-0.619849339,-3.625628278,-17.68274014,-0.044008558
GPC044830,0.572941314,0.19938602,2.185636865,-3.46424283,-3.980735648,0.069746663,-4.824427563,-3.409858264,0.404799274,4.091773345,0.060853578,-1.508471295,-0.368537624,-0.199681736,4.01626282,0.334245292,0.056118469,0.201332042,-3.511635109,-0.429493037,-20.44463928,-25.86033885,-0.019308761
GPC044860,-0.647329553,-4.893080889,2.109935782,-5.837717891,-8.185617206,-2.275946313,-2.150253072,-1.552767245,0.47744503,1.759029563,-0.021946185,-1.124205124,-0.581181702,-1.969797762,63.2919037,2.741188042,0.352191664,0.414308414,-13.16839028,1.164558323,183.9892656,-7.556810675,-0.013138615
GPC044870,-0.364044082,-6.468840586,1.990518328,-5.639055586,-8.154179115,-1.697678069,-3.108521664,-1.816588865,0.468288869,-0.026106437,0.022139282,-5.859602146,-0.440562024,-1.597801749,40.40245164,2.121827414,0.323647103,0.514636748,-15.69049846,0.865220868,99.65953088,-23.13260495,0.012404798
GPC044890,0.563814376,-4.26500598,1.260752153,-2.770091607,-3.740155041,-0.108610377,-2.526807032,-1.491994362,-0.106010527,-0.464962153,-0.041354179,-4.916931952,-0.042525583,0.687694342,6.455676184,0.330571182,0.097877349,-0.008496953,-4.150325557,-0.386384138,-59.95149407,-33.41753229,-0.028645038
GPC044900,0.454886145,-6.629258802,1.1005934,-3.518905749,-4.700531013,0.71988019,-3.706222265,-2.163372336,0.044277049,-2.233307011,-0.108602205,-4.149341722,-0.237835093,-0.857464059,7.412345399,0.592408831,0.231621901,0.159575376,-10.68190615,0.053768138,-53.39579555,-7.873335273,-0.024974048
GPC044910,-0.898700093,-7.748972159,2.37322028,-5.969826733,-6.285113872,-3.762616305,-2.194048059,-1.500724045,0.760967049,-0.052452487,-0.090861265,-1.048201354,-0.631065172,-2.231371162,100.5988398,3.887624207,0.109884564,0.698091363,-19.65366747,2.102648531,201.7294671,-17.56578298,0.006538039
GPC044920,-0.092629357,-5.502043192,1.881430124,-3.469405702,-3.464829493,-2.183670436,-1.296732913,-1.146536125,0.382496282,1.149075074,-0.004390332,-3.923864447,-0.279175412,-0.474122457,43.99988177,1.769625641,-0.009684689,0.310587856,-12.03656845,0.635403625,79.8256318,-16.00018885,-0.0100485
GPC044930,-0.052541179,-5.533138757,1.907309192,-4.891519751,-5.38924079,-0.915549151,-3.604488979,-2.35215105,0.238387911,0.927076791,-0.028406477,-3.623998023,-0.298672121,-0.548297485,48.67137078,1.929622173,0.180781039,0.371180974,-9.632941255,0.876405572,96.74066985,-20.61894643,-0.024130307
GPC044950,0.289107792,0.046057047,0.900148806,-2.81572596,-3.708779409,0.783672626,-3.290912979,-2.015353049,-0.100601207,-0.945896619,0.058270421,-2.739756421,-0.155793136,-0.002026888,10.77816297,0.609388678,0.263785151,0.088637974,-0.538990059,-0.097677673,-24.96998108,-20.79152785,-0.023684126
GPC044970,0.548396166,-2.854406311,1.021623298,-1.163441577,-1.372229888,2.142888194,-0.840636704,-0.664360877,-0.337518804,-1.073664342,-0.057310809,-1.287860499,-0.046865949,-0.583372348,-11.78559773,-0.194560442,0.05356032,-0.05646801,-6.327233771,-0.289058824,-158.0606644,-7.608188273,0.005686597
GPC044980,0.834974432,-3.420489808,1.771282326,-3.502342127,-2.877576477,0.330724981,-2.179514741,-1.536623049,-0.163320335,-0.62631015,-0.079173562,-5.739759696,-3.92E-06,0.203967282,7.718558686,0.486885809,0.135699162,-0.071422133,-6.711545424,-0.278336614,-48.59781154,-12.07068961,-0.033990109
GPC044990,0.493790721,-5.956267594,0.905006375,-3.414130114,-4.671162704,0.765785384,-3.734572026,-2.186862905,0.06954315,-1.955307595,-0.101222902,-3.980001979,-0.236187275,-0.945253276,6.429468362,0.570527875,0.235550406,0.152844211,-8.867894385,-0.005720156,-55.19521987,-12.28764934,-0.023509621
GPC045000,-0.936802445,-8.545546929,2.937577235,-5.151077529,-4.174863896,-3.258525442,-3.228500991,-2.053110503,0.633772206,0.103246013,-0.039776201,-1.610267723,-0.578358249,-2.060712606,85.61074831,3.31459379,0.033044161,0.603283769,-16.1451856,1.866289303,212.6671854,-13.18063098,0.007582744
GPC045010,-1.045940313,-7.560801367,2.979158324,-8.368587473,-9.135533136,-3.303129477,-3.078129598,-1.968140808,0.582302795,0.995757439,-0.042152979,1.448760442,-0.676812422,-3.218613911,91.96851818,3.621020145,0.327966985,0.525467271,-18.12164298,1.726412557,269.396485,-20.0456402,-0.019457495
GPC045020,0.516616352,-4.479104807,1.263632416,-4.061174297,-5.316305588,0.12955795,-1.683727079,-0.87268986,-0.009638953,-0.291980671,-0.062741326,-3.576961543,-0.125341888,0.796578311,8.900278027,0.425632552,0.178497932,-0.000853568,-6.686089585,-0.313157759,-53.18466101,-4.633391888,-0.03567059
GPC045030,0.282673442,-2.682084515,2.388837929,-4.070174193,-3.889201748,-1.862322374,-0.704071374,-0.569010631,0.559675707,-0.672268481,-0.093730741,-0.626881993,-0.260934991,-1.587494365,21.80037297,1.308878122,0.082185958,0.328205379,-11.39187667,0.19606691,16.59117806,-2.516026234,-0.007747807
GPC045050,0.405729299,-2.132306726,0.560347646,-5.455424601,-8.500222403,1.797980834,-0.660757951,-0.467513258,0.031101167,5.250107147,0.112968374,-1.735550253,-0.146144317,2.462979648,-12.60688247,-0.950151505,0.264608123,-0.025753526,3.313488592,-1.42132291,-41.6451123,11.32475652,-0.022919552
GPC045060,-0.129207345,-0.612753853,0.383185956,-4.736765737,-8.513192541,1.390149676,-3.723031463,-2.454375229,0.124733741,4.820059461,0.211812854,-1.77444014,-0.181610295,1.653552797,-14.18419325,-0.850069074,0.28158008,-0.009727292,4.111786757,-1.265370859,7.073636883,-7.243136783,-0.020145148
GPC045070,0.445492885,-2.339387796,2.082344795,-3.959263747,-4.07413143,-0.643472432,-3.322767841,-2.377593446,-0.058664148,2.655050143,-0.083111926,0.641453668,-0.364647827,0.082933586,18.77213828,0.746608268,0.308866268,0.27067109,-6.906406036,-0.278895108,-61.09838727,-3.206562097,-0.034595835
GPC045080,0.515163629,-5.973470908,2.838972935,-6.062560225,-6.384682223,-2.041717326,-4.399971102,-2.941457202,0.86710615,0.43664731,-0.187064862,0.322971084,-0.527272274,-2.236489034,22.7874008,1.615076807,0.15565136,0.502043314,-10.45700358,0.051651084,-8.970331406,-13.14464149,-0.011421803
GPC045090,-0.722526192,-4.047708144,3.133216761,-3.834941465,-3.566714283,-1.890912227,2.333401071,1.182610179,0.549729099,5.108420194,0.078795702,1.106250429,-0.38118186,-0.863233482,52.9713093,1.993324951,-0.016916848,0.47156986,-12.1044052,0.484759407,154.8614167,-23.03778154,-0.015280021
GPC045100,-0.600597444,-2.657714315,1.793851573,-5.829199733,-8.197698533,0.612815758,-2.85200323,-1.797421001,0.276672983,5.996003937,0.270966892,-2.141028671,-0.256516023,2.9970322,-18.13284855,-1.090241033,0.173659267,-0.202516278,5.05291304,-1.184784548,33.51676024,4.422547769,-0.019360313
GPC045110,0.276589574,1.172921732,-2.227275407,-1.771593054,-5.09533583,3.735181354,4.658399627,2.834532782,-0.530953722,-5.735146766,-0.358481207,5.261552446,0.257225515,-1.141230328,-41.94706889,-1.759822653,0.468423691,-0.43314984,19.55027215,-1.505193763,-376.5879715,13.64869539,-0.045726202
GPC045120,0.675611699,0.877805661,1.305270321,-6.554478081,-8.951356439,-0.20747324,-2.834906235,-1.657192647,-0.389124117,3.42012201,0.104142609,-3.041199155,-0.159690456,1.509717675,-15.10268584,-1.003990793,0.378899599,-0.24354728,3.280109634,-1.053970414,24.09975181,-8.560187136,-0.039939336
GPC045130,0.477847494,-3.70945835,0.878818306,-3.465527378,-4.700070892,0.31950091,-0.45133127,-0.104411094,-0.128887777,0.254376853,-0.058422599,-3.779166027,-0.072869515,0.90259026,2.850304159,0.208995113,0.145656882,-0.038061138,-2.380671693,-0.464199858,-45.31670342,-4.965490219,-0.037932188
GPC045140,-0.81465435,-2.873405699,1.655563951,-3.790867019,-4.097707538,-1.044285837,-2.082653605,-1.039982523,0.365411403,5.090947328,0.088913124,-0.678348352,-0.272907173,0.088595695,29.41127911,1.010220583,0.114300558,0.208358455,-4.256682757,0.140983824,122.7372001,-4.445122689,-0.00686947
GPC045150,-0.2550207,1.280012579,2.332253204,-2.819612363,-3.173815637,2.139685036,4.878670428,2.629657519,-0.013628464,4.495021577,0.103479125,3.760528392,-0.100569157,1.250001901,3.323279501,-0.473010962,-0.106384852,-0.024385328,9.218131765,-0.817412789,-72.31653299,-2.933549831,-0.039746186
GPC045160,0.72777626,-0.608950456,1.651794096,-5.67543066,-7.657460631,0.941260159,-2.688448916,-1.69915153,-0.079205016,2.209524554,-0.006733106,-0.653168041,-0.051186385,1.299962696,-27.58739189,-1.343426859,0.326846201,-0.124558506,1.923338973,-1.555289623,-104.5433352,1.778094127,-0.034437658
GPC045170,0.814750403,1.895495623,0.991993294,-7.93318013,-11.53712841,-0.655810555,-3.594204775,-2.39050662,-0.168841162,2.438700558,0.002823047,-1.907212676,-0.103201006,1.613299856,-29.94447138,-1.374942736,0.586213242,-0.159411532,6.858297657,-1.615889122,-88.75825169,-5.719705349,-0.036450209
GPC045180,2.131852176,-6.377253287,-0.715001369,3.988896891,2.886106546,7.362742588,3.420107555,3.116283629,-0.786876152,-3.218036989,0.127732105,-3.809037438,0.375443565,1.804152268,-54.12924164,-3.100868673,-0.111449839,-0.579755365,-17.49025002,-2.523971809,-398.718621,80.64280593,-0.081196321
GPC045190,-0.961426284,-4.01655,2.008476343,-3.943215106,-3.724275712,-1.300177129,-2.38495999,-1.403834281,0.509510865,2.766269081,0.047895151,0.235344616,-0.333184905,-1.210068303,33.12610763,1.501435338,0.147844223,0.35822518,-6.911256584,0.28515702,124.6117659,-15.91550907,-0.011555241
GPC045210,-0.039481358,-3.782334629,1.73616293,-7.052609131,-10.12825162,0.232791369,-2.085168042,-1.619636128,0.281344645,7.000068287,0.084428202,-1.643608001,-0.240569545,2.410881538,-4.359956468,-0.67576478,0.261267498,0.110555581,-1.562862317,-1.213062555,-13.31580953,-9.953700057,-0.031189985
GPC045230,-1.211208243,-3.423001145,4.059809658,-5.100272248,-6.943680499,-0.748872092,-2.498073143,-2.048650982,0.63167156,11.06303396,0.237128593,-1.266071951,-0.355689888,2.264338494,24.32342821,0.221662634,0.017777969,0.35473223,-7.375091489,-0.643323541,186.5306543,-8.709113873,-0.030757579
GPC045240,-0.359047143,-4.675879288,1.280766907,-6.038241261,-9.001070205,-0.727901864,-1.034984254,-0.814680549,0.204898345,4.246490818,0.133713337,-2.302489024,-0.252107756,0.985504914,10.4415736,0.408142919,0.344226804,0.084107705,-7.863178325,-0.418793581,26.70687358,-5.962878641,-0.01138866
