Line,Group,GEBV_Brix,GEBV_Axis_length,GEBV_Immature_fruit_external_color_a,GEBV_Immature_fruit_external_color_b,GEBV_Immature_fruit_external_color_L,GEBV_Fruit_external_color_a,GEBV_Fruit_external_color_b,GEBV_Fruit_external_color_L,GEBV_Fruit_fasciation,GEBV_Fruit_maximum_length,GEBV_Fruit_load,GEBV_Flowering_time,GEBV_Fruit_pungency,GEBV_Fruit_shape_index,GEBV_Fruit_weight,GEBV_Fruit_maximum_width,GEBV_External_immature_fruit_color_green,GEBV_Locule_number,GEBV_Total_plant_height,GEBV_Pericarp_thickness,GEBV_Total_fruit_weight,GEBV_Total_fruit_number,GEBV_Fruit_predominant_shape_oblate
GPC106660,Core,-0.217554757,-3.056941302,-4.476657004,16.75029703,3.227933954,-7.851743764,-0.753190751,-5.689436263,1.029195807,-1.590963797,-0.119377287,7.885785427,-0.005640388,-2.148061008,16.13977282,1.099883378,-0.377966895,0.817951925,6.130716934,-0.176862647,64.34694422,-12.77607271,0.003048774
GPC106680,Core,-0.914957353,13.14953641,4.106676315,-11.62970293,-10.27706603,-0.207410445,-0.225888297,-0.947936268,0.250349653,4.176622405,0.024753752,8.187055844,-0.159486541,6.73102864,6.513629962,-0.554833862,0.415302335,-0.173644713,2.455625365,-0.149624885,-122.7080556,6.295593929,-0.002007874
GPC107030,Core,-1.253970474,-1.914031067,1.506152798,2.617719703,2.576341988,-4.699956305,-0.427078726,0.327055921,0.405793161,0.189365825,-0.117271175,0.597452566,-0.612939258,-1.994765087,47.76251218,2.376769379,-0.554978779,0.397994757,-5.024213082,1.874795403,159.3604544,-20.75308624,0.052451192
GPC107210,Core,0.161233121,12.93686673,-3.416657005,5.203630379,-2.033732694,3.063256226,0.339180776,-0.326102934,-0.167232763,-3.690963802,-0.326191911,21.59946962,-0.005640387,0.94167232,2.43243948,-0.762649954,-0.015466896,-0.356651249,23.34424073,-0.709817193,-167.4030557,166.2205938,0.013521729
GPC107230,Core,-0.401239894,6.375194573,0.732989363,-4.10217403,-6.778913524,-1.061113483,-0.297559415,-1.193585158,0.013702788,1.361393788,-0.205318612,6.692667206,-0.161068745,1.799327008,14.2120332,0.203069341,0.267740053,-0.070386678,15.32241203,0.205691788,-21.82938237,-1.095165763,0.000815171
GPC107960,Core,-0.628503141,-0.612087889,1.199882864,-2.011248093,-1.609431433,-2.133449116,-0.401142247,-1.378613097,0.004119441,1.181637012,0.076128288,3.117560641,-0.297834395,0.051893735,30.33343626,0.761199446,0.11952116,0.010809035,0.373911897,0.790910866,71.56016871,13.05237592,0.010133349
GPC107970,Core,-0.645579113,-0.211129405,0.789543142,0.534342123,1.440429409,-1.5659338,-0.411070381,-1.198893741,0.006237426,0.713621122,0.069430774,2.134395397,-0.251865279,0.00636078,21.20912596,0.516984613,-0.134366163,-0.047471671,4.733835581,0.522281748,29.76407263,15.37931057,0.013883062
GPC112440,Core,0.006448456,11.04668136,-0.35899691,-2.631399064,-5.225536157,0.366898355,0.090881408,1.155609594,-0.174867932,-0.385521343,-0.295589346,9.931379219,-0.070825044,1.562928262,4.242165391,-0.224203382,0.277475115,-0.19160375,23.18608815,-0.085614977,-98.41117545,11.98950154,0.003285919
GPC112760,Core,-0.25096563,6.968969818,1.388122963,-3.95941162,-6.00256568,-1.720659667,-0.156254255,-0.304392226,-0.082649983,-0.45094614,-0.236663836,7.613795647,-0.072945936,0.663769701,13.23404857,0.176629719,0.36414652,-0.066622298,14.02438324,0.264312723,-39.41081203,12.29455209,0.005908199
GPC112810,Core,-0.361859718,6.220000222,0.789229975,-3.932654957,-6.597815552,-1.232404811,-0.249302029,-0.896461348,0.003589948,1.224811082,-0.203124778,6.631742625,-0.150315076,1.714601993,14.11865901,0.196479361,0.267025169,-0.071989456,15.16711052,0.202938595,-25.87479154,-0.014876388,0.000983119
GPC112830,Core,-0.332187316,8.886483316,-0.178414854,-2.448181223,-5.473146975,0.075960038,0.187897968,1.335994462,-0.246546267,-0.614193905,-0.245055903,8.34908628,-0.040817803,1.434073967,3.064706723,-0.371298263,0.308711256,-0.297532315,20.03754878,-0.08666673,-111.122944,18.40951325,0.002019434
GPC113030,Core,-0.526634058,8.377460378,1.198101657,-2.599876441,-4.179340535,-0.321776836,-0.097422467,-0.226876964,-0.068565985,0.008301582,-0.219786969,8.93195836,-0.10601756,1.536188099,10.08922182,-0.026607217,0.195929192,-0.197578768,17.60256688,0.180928023,-44.33438738,15.53051239,0.007872992
GPC113230,Core,-0.21056175,3.495690263,-0.411657008,-2.713036288,-5.412066039,1.373089555,-0.008383994,1.533313729,-0.288111884,-0.190249514,0.196675045,-1.747673216,-0.005640387,-0.051803869,8.627841776,0.079648895,0.646071566,0.087793196,16.71331761,0.044605884,27.20861081,-2.541072721,-0.003223063
GPC114500,Core,-0.552344127,5.132518873,-0.549142186,0.018323149,-2.62536233,0.591407515,0.488553531,1.794067153,-0.45474761,-2.272267129,0.061061349,5.102176753,0.007667668,0.640608327,-6.620716202,-1.014670261,0.208695361,-0.302022645,18.463381,-0.589512465,-175.2070287,66.55362687,-0.000785032
GPC114810,Core,-0.141330981,-0.76430973,2.773342988,-8.784702937,-8.200399362,-2.604858755,-0.789286832,-2.392046325,0.216695807,3.981179057,0.047668508,-4.270159984,-0.732913114,-0.042161013,26.87434425,0.996397665,0.267866437,-0.013216905,2.878702278,0.692482808,13.76361094,-26.47273939,0.016294844
GPC117100,Core,-0.12481646,-4.6695596,0.999832331,0.238548707,0.726253952,-4.558816305,0.325098821,2.916274326,-0.096513759,-2.523471079,-0.050160968,2.19575683,-0.178733143,-0.770720891,19.14251883,0.264053034,-0.002507911,0.191217137,-11.38853504,0.224997701,-65.97566853,31.40682095,0.001904285
GPC117250,Core,-0.047100212,17.49569026,3.125009657,-6.646369615,-8.605399368,-0.346847941,-0.159393488,-0.589436267,-0.095804192,2.785036195,-0.416127984,17.0491248,-0.005640387,7.56113898,4.013772815,-0.760116621,0.251199772,-0.204604465,30.98639453,-0.48549901,-114.3480557,19.33226059,0.004517094
GPC118010,Core,-0.510561749,1.34184412,2.841676318,-8.169702945,-7.685399369,-7.270160438,-0.858387466,-2.690686265,0.558041961,7.790415499,0.014282553,2.026136312,-0.551094932,0.246545883,44.72439347,1.565855792,0.261456182,-0.301095693,-16.06745153,1.441144344,133.3469442,-31.86773937,0.016024426
GPC118230,Core,-1.004472518,1.49436872,-0.309804913,0.943736292,-2.010059206,-4.178815855,-0.480671218,-1.417722747,0.183944279,-0.21377273,0.019736707,4.571406995,-0.454895076,-0.171776034,49.25415339,1.485887837,0.052708074,0.229058851,3.892068947,0.99555574,102.626117,20.2332521,0.024168268
GPC120150,Core,-0.550481195,-3.097282227,1.692730179,-1.711383514,-2.810565603,-9.876999707,0.357216629,6.172385511,-0.142098479,1.86220787,0.080559895,-2.311666125,-0.649137895,-0.643970318,24.37135602,0.879434007,0.105651727,-0.064747277,-9.11689026,1.095940271,18.74902827,-18.83168848,0.013950297
GPC120620,Core,-0.033638674,-5.124309722,3.201676317,-10.09803628,-10.79039936,-2.702410443,-0.711904213,-1.241186268,0.788811192,2.238691367,0.006338379,1.27251312,-0.005640388,-1.35690239,24.71266936,1.465855791,0.646071566,0.271368075,23.94793302,0.696144345,295.0002772,-12.02940607,0.015224612
GPC120980,Core,-1.117554756,-1.186127899,-1.729990339,1.048630381,-3.980399367,1.778777055,0.244430385,1.899001232,-0.095804192,-3.434963799,-0.226841478,6.039469641,-0.005640388,0.086338987,2.700972834,-0.64131662,0.317866437,-0.46776236,6.11331768,-0.287771737,-154.4580556,53.78226054,0.017190966
GPC121020,Core,-0.359626457,3.223674646,0.081048467,1.273854272,0.203665959,1.405061088,0.340703684,1.029029329,-0.409066502,-2.460219294,0.058405158,4.824094045,0.05929589,0.428622656,-2.760983731,-0.799116768,0.004136491,-0.251110971,12.03591863,-0.446109953,-135.3220409,59.81771311,-0.000121653
GPC121030,Core,-0.001417898,11.55871096,-0.40046721,-2.8649271,-5.637842539,0.340564279,0.093279116,1.187007222,-0.166677489,-0.231651093,-0.315451624,10.32671147,-0.083120087,1.695508874,4.832401071,-0.238009268,0.295679497,-0.21071278,24.68143163,-0.096766609,-97.36053525,12.43471654,0.003663637
GPC121120,Core,-1.934600209,6.226459504,5.701676316,-13.7613696,-12.47206603,0.184839558,-0.0121553,1.047813731,0.173426576,3.995464763,-0.08065961,8.744085021,-0.005640387,4.011410413,14.33470138,-0.221459478,0.646071566,-0.291291772,18.92485614,0.312482807,117.4302773,0.353927287,0.010066884
GPC121520,Core,-0.558590186,4.590234182,1.467100973,-2.744888741,-3.221338424,-1.903571688,-0.315898902,-0.479429773,-0.064612507,-1.033807294,-0.182516072,6.488781006,-0.206054782,-0.139009551,12.16785776,0.381877847,0.208703341,-0.14576092,12.78493678,0.45214431,-42.47027912,12.87814155,0.027224889
GPC121620,Core,-1.002529041,-4.28035826,2.516155753,3.277590684,5.771237045,-5.611222783,-0.292694026,0.165617234,0.117581845,2.470850044,0.0314007,-0.63686586,-0.516282421,-0.185643787,37.32917963,1.422770784,-0.63740888,0.297416825,-11.94699722,1.147375642,81.4078033,-14.24857493,0.018988976
GPC121710,Core,-0.995177133,-7.477993936,-4.053323674,8.188630372,3.017933957,-26.58019612,3.303304704,28.66627799,-0.007568899,-0.168355107,-0.000104128,-2.600530357,-0.255640387,0.128599857,8.677511939,0.028074682,0.107610027,0.198904307,3.177740726,-0.179817193,-57.80638922,-0.176072703,0.009316762
GPC123680,Core,-0.618254057,-9.273540485,3.743342983,-10.34470294,-11.50873269,-3.302986069,-0.289804251,-1.828751775,0.091695808,6.069725853,0.110783205,-7.677567388,-0.205640387,0.717925195,29.17404866,0.986545447,0.53068695,0.01049851,-33.99822075,0.883932806,235.611944,-20.60607271,-0.001920924
GPC123700,Core,-0.294334766,-0.162104863,0.373569316,-2.469484598,-4.321236643,-0.720876453,-0.104187874,0.228546966,-0.079138812,0.786449408,0.07996325,-0.786739629,-0.057998574,0.093509182,9.655067792,0.170398231,0.352477617,0.031312107,1.700713606,0.163499151,29.14575831,-0.431948865,-0.002898059
GPC123750,Core,-1.613766878,-0.850463576,1.311676322,-4.44636962,-6.668732701,-24.3136882,2.038621037,19.5044526,0.634965039,9.804591749,0.089793717,2.396506686,-1.005640387,-1.220401755,93.05095798,3.4329056,0.184533105,0.40723764,15.54793303,2.458099474,513.4719439,-31.30440606,0.042850327
GPC124980,Core,0.777899787,25.57261333,-0.999990339,-1.924702952,-4.097066046,0.817006228,0.406431806,3.225563729,-0.283304192,-0.685579185,-0.629396385,21.5412878,-0.005640387,3.513800523,3.315372814,-0.670085852,0.184533105,-0.40526236,54.5325484,-0.423983859,-254.5980555,0.970593947,0.000918606
GPC125100,Core,-0.496550442,-3.316429574,1.088010318,-0.856030509,-2.005060912,-9.44060848,0.383916754,6.368595167,-0.073558972,1.977112796,0.115460468,-2.04198296,-0.625243948,-0.625996177,25.81482306,0.976044965,0.028337061,-0.025221302,-9.906799245,1.095840514,48.38098461,-19.35356989,0.014005173
GPC125920,Core,1.135592095,15.31147973,-0.729990338,-1.549702948,-4.155399368,-0.903660439,0.017211791,0.118563732,-0.429137525,1.211105161,-0.367041941,11.29050412,-0.005640387,2.806545883,5.56220137,-0.389316622,0.255961675,0.14334875,15.79408695,-0.32424027,-68.19472254,12.91726063,-0.003143512
GPC127520,Core,-0.215594207,-0.314006389,1.326644378,-4.280993709,-5.316592081,-5.713784661,-0.599758054,-0.998835904,0.106361561,-0.119132338,-0.11990283,1.320489638,-0.240574372,-1.020449215,23.66407206,0.971373653,0.309181615,0.156978179,4.928003635,0.962691279,17.1524832,-14.06968861,0.022077149
GPC127670,Core,-0.198892064,-0.227345003,1.485976901,-4.734965805,-5.944453452,-5.777888607,-0.623573137,-1.183845028,0.086040547,-0.099601042,-0.129934789,1.140920857,-0.234851733,-0.957890947,22.78631761,0.915757206,0.367245359,0.140901275,5.333575111,0.932582873,6.211884067,-14.23211788,0.022837386
GPC128500,Core,-0.281191121,-4.504309725,-1.021657008,12.71863037,13.42626728,-3.431847945,-0.625708556,-0.976623764,-0.540248635,-2.982963798,-0.030021143,-3.492382204,-0.405640387,-2.160061011,8.731772839,0.53068338,-0.882133562,-0.083146975,6.505625356,0.665410081,7.960277611,-2.352739416,0.036327828
GPC128790,Core,-0.394074401,0.948471278,0.528662188,0.818321662,0.26617072,0.535213027,0.295073594,1.126992325,-0.338148241,-1.668156326,0.037918952,3.615118916,0.022458958,0.674159952,-2.616269215,-0.774432566,0.04546582,-0.241485801,6.120003944,-0.421190618,-128.0334431,49.3065285,-0.0008483
GPC128800,Core,0.197130557,-4.158155868,-0.819990338,-1.60970295,-3.070399373,-1.037410442,-0.253503623,0.066313733,-0.518881115,-1.850963801,0.006222793,1.729840014,-0.005640387,-1.048971357,7.712324533,0.145166137,0.338379259,-0.412206804,-1.790528468,0.271528961,-44.84805579,19.10559392,0.014224399
GPC130280,Core,-0.425564167,-0.939419381,0.696736636,3.310839327,3.777914002,-1.828028622,0.115888613,1.451957398,-0.14443198,-0.569916371,0.056328052,2.403591865,-0.108290205,0.097800047,7.797679906,-0.055941617,-0.258549514,-0.195510244,2.018942405,0.075070532,-35.03260554,25.05233777,0.013389738
